Transaction_ID,User_ID,User_Role,Book_ID,Book_Title,Book_Category,Branch_Location,Borrow_Date,Return_Date,Borrow_Duration_Days,Overdue_Status,Renewal_Count,Available_Copies_At_Borrow,Reservation_Status,Month,Year
TXN_20250311,USR_1058,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-04-29,2025-05-08,9,0,0,4,No Reservation,Apr 2025,2025
TXN_20250312,USR_1080,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-04-29,2025-05-04,5,0,0,4,No Reservation,Apr 2025,2025
TXN_20250313,USR_1095,Student,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2025-04-30,2025-05-20,20,0,0,5,No Reservation,Apr 2025,2025
TXN_20250314,USR_1043,Faculty,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-04-30,2025-05-20,20,0,0,2,No Reservation,Apr 2025,2025
TXN_20250315,USR_1081,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-05-01,2025-06-14,44,0,0,1,No Reservation,May 2025,2025
TXN_20250316,USR_1063,Staff,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-05-02,2025-05-18,16,1,1,3,No Reservation,May 2025,2025
TXN_20250317,USR_1027,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-05-02,2025-05-17,15,0,3,2,No Reservation,May 2025,2025
TXN_20250318,USR_1086,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-05-04,2025-05-13,9,0,0,3,No Reservation,May 2025,2025
TXN_20250319,USR_1011,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Engineering Branch,2025-05-05,2025-05-21,16,0,0,1,No Reservation,May 2025,2025
TXN_20250320,USR_1038,Research Scholar,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-05-05,2025-05-21,16,0,0,3,No Reservation,May 2025,2025
TXN_20250321,USR_1074,Student,BK_204,Storytelling with Data,Data Science & Statistics,Main Campus Library,2025-05-05,2025-05-13,8,0,0,1,No Reservation,May 2025,2025
TXN_20250322,USR_1063,Staff,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-05-05,2025-05-15,10,0,0,0,Reserved,May 2025,2025
TXN_20250323,USR_1081,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Engineering Branch,2025-05-10,2025-06-07,28,0,1,4,No Reservation,May 2025,2025
TXN_20250324,USR_1024,Student,BK_303,The Great Gatsby,Fiction & Literature,Engineering Branch,2025-05-12,2025-05-30,18,0,0,0,Reserved,May 2025,2025
TXN_20250325,USR_1053,Student,BK_604,Microelectronic Circuits,Science & Engineering,Engineering Branch,2025-05-14,2025-06-03,20,0,1,1,No Reservation,May 2025,2025
TXN_20250326,USR_1031,Research Scholar,BK_601,University Physics with Modern Physics,Science & Engineering,Management Library,2025-05-16,2025-05-28,12,0,0,8,Reserved,May 2025,2025
TXN_20250327,USR_1031,Research Scholar,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-05-16,2025-05-31,15,0,0,2,No Reservation,May 2025,2025
TXN_20250328,USR_1036,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Science & Tech Annex,2025-05-17,2025-05-29,12,0,1,1,No Reservation,May 2025,2025
TXN_20250329,USR_1089,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-05-17,2025-06-03,17,0,0,3,No Reservation,May 2025,2025
TXN_20250330,USR_1076,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Management Library,2025-05-17,2025-06-06,20,0,1,2,No Reservation,May 2025,2025
TXN_20250331,USR_1043,Faculty,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Engineering Branch,2025-05-17,2025-06-04,18,0,2,3,No Reservation,May 2025,2025
TXN_20250332,USR_1038,Research Scholar,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-05-19,2025-06-13,25,0,0,2,No Reservation,May 2025,2025
TXN_20250333,USR_1048,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-05-19,2025-06-09,21,0,2,1,Reserved,May 2025,2025
TXN_20250334,USR_1043,Faculty,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-05-22,2025-07-01,40,0,0,1,No Reservation,May 2025,2025
TXN_20250335,USR_1031,Research Scholar,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-05-24,2025-06-04,11,0,0,0,Reserved,May 2025,2025
TXN_20250336,USR_1078,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Engineering Branch,2025-05-24,2025-05-30,6,0,0,3,Reserved,May 2025,2025
TXN_20250337,USR_1069,Student,BK_501,The Intelligent Investor,Business & Economics,Main Campus Library,2025-05-24,2025-06-13,20,0,0,3,No Reservation,May 2025,2025
TXN_20250338,USR_1031,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Main Campus Library,2025-05-25,2025-06-23,29,0,1,0,Reserved,May 2025,2025
TXN_20250339,USR_1043,Faculty,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2025-05-25,2025-07-04,40,1,2,2,No Reservation,May 2025,2025
TXN_20250340,USR_1038,Research Scholar,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-05-25,2025-06-16,22,0,0,0,Reserved,May 2025,2025
TXN_20250341,USR_1063,Staff,BK_601,University Physics with Modern Physics,Science & Engineering,Main Campus Library,2025-05-26,2025-06-15,20,0,0,5,No Reservation,May 2025,2025
TXN_20250342,USR_1044,Research Scholar,BK_503,Atomic Habits,Business & Economics,Management Library,2025-05-27,2025-06-07,11,0,0,10,Reserved,May 2025,2025
TXN_20250343,USR_1092,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-05-28,2025-06-18,21,0,0,4,Reserved,May 2025,2025
TXN_20250344,USR_1078,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-05-29,2025-06-07,9,0,1,2,No Reservation,May 2025,2025
TXN_20250345,USR_1036,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-05-30,2025-06-12,13,0,1,1,No Reservation,May 2025,2025
TXN_20250346,USR_1031,Research Scholar,BK_201,Python for Data Analysis,Data Science & Statistics,Engineering Branch,2025-05-30,2025-06-14,15,0,0,2,No Reservation,May 2025,2025
TXN_20250347,USR_1063,Staff,BK_404,The Silk Roads: A New History of the World,History & Biography,Engineering Branch,2025-06-01,2025-06-27,26,1,0,2,No Reservation,Jun 2025,2025
TXN_20250348,USR_1043,Faculty,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-06-02,2025-06-20,18,0,0,3,No Reservation,Jun 2025,2025
TXN_20250349,USR_1038,Research Scholar,BK_302,1984,Fiction & Literature,Engineering Branch,2025-06-04,2025-06-20,16,0,2,2,No Reservation,Jun 2025,2025
TXN_20250350,USR_1074,Student,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-06-05,2025-06-19,14,0,1,8,No Reservation,Jun 2025,2025
TXN_20250351,USR_1079,Faculty,BK_305,Dune,Fiction & Literature,Main Campus Library,2025-06-05,2025-06-30,25,0,1,0,Reserved,Jun 2025,2025
TXN_20250352,USR_1076,Student,BK_501,The Intelligent Investor,Business & Economics,Main Campus Library,2025-06-05,2025-06-25,20,0,0,4,No Reservation,Jun 2025,2025
TXN_20250353,USR_1056,Student,BK_305,Dune,Fiction & Literature,Management Library,2025-06-05,2025-06-17,12,0,0,1,No Reservation,Jun 2025,2025
TXN_20250354,USR_1031,Research Scholar,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-06-05,2025-07-05,30,0,0,4,No Reservation,Jun 2025,2025
TXN_20250355,USR_1076,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-06-06,2025-06-24,18,1,0,1,No Reservation,Jun 2025,2025
TXN_20250356,USR_1035,Staff,BK_303,The Great Gatsby,Fiction & Literature,Engineering Branch,2025-06-08,2025-06-17,9,0,0,10,No Reservation,Jun 2025,2025
TXN_20250357,USR_1030,Student,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2025-06-08,2025-06-18,10,0,3,8,No Reservation,Jun 2025,2025
TXN_20250358,USR_1031,Research Scholar,BK_403,"Guns, Germs, and Steel",History & Biography,Management Library,2025-06-08,2025-06-20,12,0,0,3,No Reservation,Jun 2025,2025
TXN_20250359,USR_1069,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Science & Tech Annex,2025-06-09,2025-06-14,5,0,0,3,No Reservation,Jun 2025,2025
TXN_20250360,USR_1089,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Engineering Branch,2025-06-09,2025-06-21,12,0,1,0,Reserved,Jun 2025,2025
TXN_20250361,USR_1011,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-06-09,2025-06-20,11,0,0,4,No Reservation,Jun 2025,2025
TXN_20250362,USR_1063,Staff,BK_604,Microelectronic Circuits,Science & Engineering,Management Library,2025-06-10,2025-06-22,12,0,0,3,No Reservation,Jun 2025,2025
TXN_20250363,USR_1070,Faculty,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-06-10,2025-07-19,39,0,0,5,No Reservation,Jun 2025,2025
TXN_20250364,USR_1043,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-06-10,2025-07-11,31,0,0,8,No Reservation,Jun 2025,2025
TXN_20250365,USR_1063,Staff,BK_102,Designing Data-Intensive Applications,Computer Science & AI,Science & Tech Annex,2025-06-10,2025-06-25,15,0,0,3,No Reservation,Jun 2025,2025
TXN_20250366,USR_1044,Research Scholar,BK_604,Microelectronic Circuits,Science & Engineering,Main Campus Library,2025-06-11,2025-07-05,24,0,3,4,Reserved,Jun 2025,2025
TXN_20250367,USR_1043,Faculty,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-06-13,2025-07-12,29,0,0,0,Reserved,Jun 2025,2025
TXN_20250368,USR_1001,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Engineering Branch,2025-06-13,2025-06-28,15,0,0,1,No Reservation,Jun 2025,2025
TXN_20250369,USR_1060,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Main Campus Library,2025-06-14,2025-07-05,21,0,0,5,No Reservation,Jun 2025,2025
TXN_20250370,USR_1038,Research Scholar,BK_305,Dune,Fiction & Literature,Management Library,2025-06-14,2025-07-18,34,0,0,2,No Reservation,Jun 2025,2025
TXN_20250371,USR_1070,Faculty,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2025-06-14,2025-07-21,37,0,1,1,No Reservation,Jun 2025,2025
TXN_20250372,USR_1036,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Main Campus Library,2025-06-15,2025-07-06,21,0,0,2,No Reservation,Jun 2025,2025
TXN_20250373,USR_1020,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-06-16,2025-06-25,9,0,0,0,Reserved,Jun 2025,2025
TXN_20250374,USR_1029,Faculty,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Engineering Branch,2025-06-16,2025-07-01,15,1,0,1,No Reservation,Jun 2025,2025
TXN_20250375,USR_1079,Faculty,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-06-16,2025-07-04,18,0,2,2,Reserved,Jun 2025,2025
TXN_20250376,USR_1038,Research Scholar,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-06-16,2025-07-05,19,0,0,5,No Reservation,Jun 2025,2025
TXN_20250377,USR_1063,Staff,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-06-17,2025-07-09,22,0,0,1,No Reservation,Jun 2025,2025
TXN_20250378,USR_1030,Student,BK_101,Deep Learning with Python,Computer Science & AI,Management Library,2025-06-17,2025-06-26,9,0,1,1,No Reservation,Jun 2025,2025
TXN_20250379,USR_1035,Staff,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-06-17,2025-06-25,8,0,0,2,No Reservation,Jun 2025,2025
TXN_20250380,USR_1047,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-06-19,2025-07-08,19,0,2,2,No Reservation,Jun 2025,2025
TXN_20250381,USR_1048,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-06-20,2025-07-04,14,0,1,2,No Reservation,Jun 2025,2025
TXN_20250382,USR_1012,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-06-20,2025-06-29,9,0,1,5,No Reservation,Jun 2025,2025
TXN_20250383,USR_1010,Student,BK_403,"Guns, Germs, and Steel",History & Biography,Main Campus Library,2025-06-22,2025-07-12,20,0,0,4,No Reservation,Jun 2025,2025
TXN_20250384,USR_1014,Faculty,BK_101,Deep Learning with Python,Computer Science & AI,Main Campus Library,2025-06-22,2025-07-23,31,0,0,4,No Reservation,Jun 2025,2025
TXN_20250385,USR_1035,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-06-23,2025-07-20,27,1,0,0,Reserved,Jun 2025,2025
TXN_20250386,USR_1053,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-06-24,2025-07-06,12,0,2,2,No Reservation,Jun 2025,2025
TXN_20250387,USR_1036,Student,BK_402,Steve Jobs,History & Biography,Engineering Branch,2025-06-24,2025-07-03,9,0,1,0,Reserved,Jun 2025,2025
TXN_20250388,USR_1073,Faculty,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-06-24,2025-07-21,27,0,0,3,No Reservation,Jun 2025,2025
TXN_20250389,USR_1072,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Main Campus Library,2025-06-26,2025-08-04,39,0,0,3,No Reservation,Jun 2025,2025
TXN_20250390,USR_1075,Faculty,BK_504,"Thinking, Fast and Slow",Business & Economics,Engineering Branch,2025-06-26,2025-07-17,21,1,0,3,No Reservation,Jun 2025,2025
TXN_20250391,USR_1036,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-06-26,2025-07-02,6,0,0,2,No Reservation,Jun 2025,2025
TXN_20250392,USR_1018,Faculty,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-06-26,2025-07-17,21,0,0,3,Reserved,Jun 2025,2025
TXN_20250393,USR_1044,Research Scholar,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-06-26,2025-07-10,14,0,2,2,Reserved,Jun 2025,2025
TXN_20250394,USR_1057,Student,BK_404,The Silk Roads: A New History of the World,History & Biography,Main Campus Library,2025-06-27,2025-07-17,20,0,0,1,No Reservation,Jun 2025,2025
TXN_20250395,USR_1012,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2025-06-28,2025-07-08,10,0,0,5,No Reservation,Jun 2025,2025
TXN_20250396,USR_1055,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-06-28,2025-07-17,19,1,0,0,Reserved,Jun 2025,2025
TXN_20250397,USR_1028,Student,BK_204,Storytelling with Data,Data Science & Statistics,Science & Tech Annex,2025-06-28,2025-07-19,21,0,0,2,No Reservation,Jun 2025,2025
TXN_20250398,USR_1031,Research Scholar,BK_402,Steve Jobs,History & Biography,Management Library,2025-06-29,2025-07-19,20,0,0,2,Reserved,Jun 2025,2025
TXN_20250399,USR_1024,Student,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-06-29,2025-07-20,21,0,0,4,No Reservation,Jun 2025,2025
TXN_20250400,USR_1030,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Science & Tech Annex,2025-06-29,2025-07-19,20,0,0,0,Reserved,Jun 2025,2025
TXN_20250401,USR_1012,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-06-30,2025-07-18,18,1,2,0,Reserved,Jun 2025,2025
TXN_20250402,USR_1028,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Engineering Branch,2025-06-30,2025-07-11,11,0,0,0,Reserved,Jun 2025,2025
TXN_20250403,USR_1056,Student,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Engineering Branch,2025-07-03,2025-07-12,9,0,0,5,No Reservation,Jul 2025,2025
TXN_20250404,USR_1029,Faculty,BK_402,Steve Jobs,History & Biography,Science & Tech Annex,2025-07-03,2025-08-04,32,0,0,4,No Reservation,Jul 2025,2025
TXN_20250405,USR_1036,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-07-04,2025-07-21,17,0,1,3,No Reservation,Jul 2025,2025
TXN_20250406,USR_1024,Student,BK_304,Pride and Prejudice,Fiction & Literature,Engineering Branch,2025-07-05,2025-07-14,9,0,1,5,No Reservation,Jul 2025,2025
TXN_20250407,USR_1031,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-07-05,2025-07-29,24,0,0,5,No Reservation,Jul 2025,2025
TXN_20250408,USR_1087,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Management Library,2025-07-05,2025-07-14,9,0,0,2,No Reservation,Jul 2025,2025
TXN_20250409,USR_1061,Student,BK_204,Storytelling with Data,Data Science & Statistics,Engineering Branch,2025-07-05,2025-07-19,14,1,0,0,Reserved,Jul 2025,2025
TXN_20250410,USR_1043,Faculty,BK_503,Atomic Habits,Business & Economics,Science & Tech Annex,2025-07-06,2025-07-21,15,0,0,1,No Reservation,Jul 2025,2025
TXN_20250411,USR_1063,Staff,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2025-07-06,2025-07-18,12,0,1,1,Reserved,Jul 2025,2025
TXN_20250412,USR_1036,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-07-06,2025-07-17,11,0,0,3,No Reservation,Jul 2025,2025
TXN_20250413,USR_1069,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-07-09,2025-07-16,7,0,0,2,Reserved,Jul 2025,2025
TXN_20250414,USR_1069,Student,BK_106,Operating System Concepts,Computer Science & AI,Main Campus Library,2025-07-10,2025-07-18,8,0,0,1,No Reservation,Jul 2025,2025
TXN_20250415,USR_1027,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Management Library,2025-07-11,2025-07-26,15,0,0,2,No Reservation,Jul 2025,2025
TXN_20250416,USR_1063,Staff,BK_304,Pride and Prejudice,Fiction & Literature,Main Campus Library,2025-07-11,2025-08-06,26,0,1,8,No Reservation,Jul 2025,2025
TXN_20250417,USR_1063,Staff,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Main Campus Library,2025-07-12,2025-07-30,18,0,0,3,No Reservation,Jul 2025,2025
TXN_20250418,USR_1058,Student,BK_306,The Catcher in the Rye,Fiction & Literature,Science & Tech Annex,2025-07-12,2025-07-29,17,1,0,1,No Reservation,Jul 2025,2025
TXN_20250419,USR_1086,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-07-12,2025-07-19,7,0,1,4,No Reservation,Jul 2025,2025
TXN_20250420,USR_1039,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-07-13,2025-07-21,8,0,0,2,Reserved,Jul 2025,2025
TXN_20250421,USR_1063,Staff,BK_106,Operating System Concepts,Computer Science & AI,Engineering Branch,2025-07-14,2025-08-07,24,0,2,1,No Reservation,Jul 2025,2025
TXN_20250422,USR_1030,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-07-14,2025-07-30,16,0,0,4,No Reservation,Jul 2025,2025
TXN_20250423,USR_1027,Student,BK_302,1984,Fiction & Literature,Main Campus Library,2025-07-16,2025-07-27,11,0,0,2,No Reservation,Jul 2025,2025
TXN_20250424,USR_1034,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Main Campus Library,2025-07-17,2025-07-26,9,1,0,3,No Reservation,Jul 2025,2025
TXN_20250425,USR_1028,Student,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Engineering Branch,2025-07-18,2025-08-07,20,0,0,2,Reserved,Jul 2025,2025
TXN_20250426,USR_1036,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-07-18,2025-08-01,14,0,0,1,No Reservation,Jul 2025,2025
TXN_20250427,USR_1054,Student,BK_504,"Thinking, Fast and Slow",Business & Economics,Main Campus Library,2025-07-18,2025-08-02,15,0,3,1,No Reservation,Jul 2025,2025
TXN_20250428,USR_1038,Research Scholar,BK_303,The Great Gatsby,Fiction & Literature,Engineering Branch,2025-07-19,2025-08-17,29,0,1,4,No Reservation,Jul 2025,2025
TXN_20250429,USR_1054,Student,BK_104,Artificial Intelligence: A Modern Approach,Computer Science & AI,Science & Tech Annex,2025-07-19,2025-07-31,12,1,3,2,No Reservation,Jul 2025,2025
TXN_20250430,USR_1039,Student,BK_602,Linear Algebra and Its Applications,Science & Engineering,Main Campus Library,2025-07-20,2025-07-26,6,0,0,4,No Reservation,Jul 2025,2025
TXN_20250431,USR_1044,Research Scholar,BK_203,Hands-On Machine Learning,Data Science & Statistics,Engineering Branch,2025-07-21,2025-08-16,26,0,0,1,No Reservation,Jul 2025,2025
TXN_20250432,USR_1038,Research Scholar,BK_405,Churchill: A Life,History & Biography,Science & Tech Annex,2025-07-21,2025-08-20,30,0,0,5,Reserved,Jul 2025,2025
TXN_20250433,USR_1063,Staff,BK_202,Practical Statistics for Data Scientists,Data Science & Statistics,Science & Tech Annex,2025-07-22,2025-08-17,26,0,1,3,No Reservation,Jul 2025,2025
TXN_20250434,USR_1030,Student,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-07-22,2025-07-31,9,0,2,1,No Reservation,Jul 2025,2025
TXN_20250435,USR_1086,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-07-22,2025-08-10,19,1,0,3,No Reservation,Jul 2025,2025
TXN_20250436,USR_1066,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Science & Tech Annex,2025-07-23,2025-09-02,41,1,0,1,No Reservation,Jul 2025,2025
TXN_20250437,USR_1039,Student,BK_301,To Kill a Mockingbird,Fiction & Literature,Main Campus Library,2025-07-24,2025-08-02,9,0,0,4,No Reservation,Jul 2025,2025
TXN_20250438,USR_1043,Faculty,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2025-07-26,2025-09-03,39,0,1,8,No Reservation,Jul 2025,2025
TXN_20250439,USR_1080,Student,BK_601,University Physics with Modern Physics,Science & Engineering,Main Campus Library,2025-07-27,2025-08-02,6,0,0,5,No Reservation,Jul 2025,2025
TXN_20250440,USR_1076,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-07-29,2025-08-18,20,0,0,5,No Reservation,Jul 2025,2025
TXN_20250441,USR_1063,Staff,BK_301,To Kill a Mockingbird,Fiction & Literature,Management Library,2025-07-30,2025-08-26,27,0,1,1,No Reservation,Jul 2025,2025
TXN_20250442,USR_1012,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Engineering Branch,2025-07-30,2025-08-11,12,0,0,4,No Reservation,Jul 2025,2025
TXN_20250443,USR_1095,Student,BK_405,Churchill: A Life,History & Biography,Main Campus Library,2025-07-31,2025-08-14,14,0,2,0,Reserved,Jul 2025,2025
TXN_20250444,USR_1080,Student,BK_502,Zero to One,Business & Economics,Main Campus Library,2025-08-01,2025-08-16,15,0,0,1,No Reservation,Aug 2025,2025
TXN_20250445,USR_1033,Student,BK_101,Deep Learning with Python,Computer Science & AI,Science & Tech Annex,2025-08-01,2025-08-06,5,1,0,3,No Reservation,Aug 2025,2025
TXN_20250446,USR_1031,Research Scholar,BK_503,Atomic Habits,Business & Economics,Main Campus Library,2025-08-03,2025-08-16,13,0,0,1,No Reservation,Aug 2025,2025
TXN_20250447,USR_1074,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Engineering Branch,2025-08-03,2025-08-16,13,0,2,2,No Reservation,Aug 2025,2025
TXN_20250448,USR_1009,Faculty,BK_305,Dune,Fiction & Literature,Main Campus Library,2025-08-03,2025-08-27,24,0,0,0,Reserved,Aug 2025,2025
TXN_20250449,USR_1089,Student,BK_405,Churchill: A Life,History & Biography,Engineering Branch,2025-08-04,2025-08-11,7,0,3,0,Reserved,Aug 2025,2025
TXN_20250450,USR_1065,Student,BK_503,Atomic Habits,Business & Economics,Engineering Branch,2025-08-04,2025-08-14,10,0,0,4,No Reservation,Aug 2025,2025
TXN_20250451,USR_1002,Student,BK_105,Introduction to Algorithms (CLRS),Computer Science & AI,Main Campus Library,2025-08-05,2025-08-17,12,0,2,8,No Reservation,Aug 2025,2025
TXN_20250452,USR_1054,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Engineering Branch,2025-08-05,2025-08-20,15,0,0,3,Reserved,Aug 2025,2025
TXN_20250453,USR_1024,Student,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-08-06,2025-08-11,5,0,2,1,No Reservation,Aug 2025,2025
TXN_20250454,USR_1087,Student,BK_401,Sapiens: A Brief History of Humankind,History & Biography,Main Campus Library,2025-08-07,2025-08-18,11,0,0,2,No Reservation,Aug 2025,2025
TXN_20250455,USR_1080,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-08-08,2025-08-14,6,1,0,4,No Reservation,Aug 2025,2025
TXN_20250456,USR_1063,Staff,BK_601,University Physics with Modern Physics,Science & Engineering,Main Campus Library,2025-08-09,2025-08-23,14,0,0,1,No Reservation,Aug 2025,2025
TXN_20250457,USR_1018,Faculty,BK_505,Principles for Navigating Big Debt Crises,Business & Economics,Main Campus Library,2025-08-09,2025-08-26,17,0,0,3,No Reservation,Aug 2025,2025
TXN_20250458,USR_1028,Student,BK_205,Pattern Recognition and Machine Learning,Data Science & Statistics,Science & Tech Annex,2025-08-10,2025-08-29,19,0,1,1,No Reservation,Aug 2025,2025
TXN_20250459,USR_1008,Research Scholar,BK_402,Steve Jobs,History & Biography,Main Campus Library,2025-08-10,2025-08-28,18,0,0,4,No Reservation,Aug 2025,2025
TXN_20250460,USR_1079,Faculty,BK_601,University Physics with Modern Physics,Science & Engineering,Management Library,2025-08-10,2025-08-31,21,0,0,0,Reserved,Aug 2025,2025
TXN_20250461,USR_1036,Student,BK_201,Python for Data Analysis,Data Science & Statistics,Science & Tech Annex,2025-08-12,2025-09-01,20,1,0,3,No Reservation,Aug 2025,2025
TXN_20250462,USR_1058,Student,BK_203,Hands-On Machine Learning,Data Science & Statistics,Main Campus Library,2025-08-12,2025-08-23,11,0,0,8,No Reservation,Aug 2025,2025
TXN_20250463,USR_1047,Faculty,BK_303,The Great Gatsby,Fiction & Literature,Main Campus Library,2025-08-12,2025-09-02,21,0,0,1,No Reservation,Aug 2025,2025
TXN_20250464,USR_1017,Student,BK_101,Deep Learning with Python,Computer Science & AI,Engineering Branch,2025-08-12,2025-08-23,11,1,0,2,Reserved,Aug 2025,2025
TXN_20250465,USR_1009,Faculty,BK_103,Clean Code: A Handbook of Agile Software,Computer Science & AI,Engineering Branch,2025-08-12,2025-08-28,16,0,0,3,No Reservation,Aug 2025,2025
